Date,ConfirmedGrowth,Confirmed,Tests,Hospitalized,Deaths,PositivePct,Geography,ID Geography,ID State,State,ID Year,Year,Population,Slug State,ConfirmedPC,DeathsPC,TestsPC,HospitalizedPC,ConfirmedGrowthPC,ConfirmedSmooth,ConfirmedPCSmooth,DeathsSmooth,DeathsPCSmooth,TestsSmooth,TestsPCSmooth,HospitalizedSmooth,HospitalizedPCSmooth,ConfirmedGrowthSmooth,ConfirmedGrowthPCSmooth,Timestamp
16-Jul,707,76371,708216,11728,3359,10.7835745,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,1263.851796,55.58756838,11720.15639,194.0848472,11.700033,76577.66667,1267.271891,3360.2,55.60742699,709548.7333,11742.21159,11712.86667,193.8344081,687.9333333,11.3845017,1.59494E+12
17-Jul,835,77206,720986,11788,3368,10.70839101,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,1277.670082,55.73650798,11931.48514,195.0777779,13.81828508,77320.6,1279.566579,3368.866667,55.75085031,723166.2667,11967.56603,11772.06667,194.8140997,742.9333333,12.29468814,1.59503E+12
18-Jul,925,78131,739785,11841,3377,10.56131173,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,1292.977763,55.88544758,12242.58686,195.9548667,15.30768108,78072.66667,1292.012413,3377.533333,55.89427363,737119.2667,12198.47206,11834.06667,195.840128,752.0666667,12.44583425,1.59512E+12
19-Jul,554,78685,749279,11897,3382,10.50142871,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,1302.145822,55.9681918,12399.70159,196.881602,9.168059804,78857.13333,1304.99443,3386.066667,56.03549043,751261.0667,12432.5025,11895.33333,196.8540205,784.4666667,12.98201681,1.5952E+12
20-Jul,860,79545,764367,11949,3402,10.40665021,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,1316.377829,56.29916869,12649.39056,197.7421419,14.23200619,79237.85714,1311.294969,3390.428571,56.10767491,758354.2143,12549.8859,11925.92857,197.3603364,810.6428571,13.41520252,1.59529E+12
21-Jul,627,80172,782833,11997,3405,10.24126474,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,1326.753954,56.34881522,12954.98152,198.5364864,10.37612545,79620.76923,1317.631722,3394.769231,56.17950781,765453.0769,12667.36387,11959.84615,197.9216332,816.6153846,13.51404094,1.59538E+12
22-Jul,664,80836,789041,12037,3409,10.24484152,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,1337.742387,56.4150106,13057.71674,199.1984402,10.98843269,80004.5,1323.982023,3399.25,56.25365936,772566.8333,12785.08832,11987.75,198.3834096,821.6666667,13.59763382,1.59546E+12
23-Jul,930,81766,804350,12119,3422,10.16547523,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,1353.132812,56.63014557,13311.063,200.5554454,15.3904253,80399.09091,1330.512046,3404,56.33226637,779843,12905.50047,12015.09091,198.83587,837.4545455,13.85890497,1.59555E+12
24-Jul,1288,83054,825326,12188,3433,10.06317504,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,1374.447724,56.81218286,13658.19156,201.6973157,21.3149116,80801.9,1337.178071,3408.5,56.40673617,787005.7,13024.03488,12043.8,199.3109723,850.5,14.07479217,1.59564E+12
25-Jul,694,83748,838572,12283,3440,9.986977862,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,1385.932622,56.92802477,13877.39756,203.2694559,11.48489802,81201.44444,1343.79007,3413,56.48120597,794341.2222,13145.4293,12072.22222,199.7813272,852.2222222,14.10329296,1.59572E+12
26-Jul,1128,84876,855518,12339,3447,9.921006922,Maryland,04000US24,04000US24,Maryland,2018,2018,6042718,maryland,1404.599718,57.04386668,14157.83427,204.1961912,18.6670965,81585.25,1350.141608,3417.5,56.55567577,801160.75,13258.2846,12101.125,200.2596348,843.125,13.95274444,1.59581E+12
6-Mar,,1,1,0,0,100,Oklahoma,04000US40,04000US40,Oklahoma,2018,2018,3943079,oklahoma,0.025360892,0,0.025360892,,,2.125,0.053891895,0,0,35.375,0.897141549,0,0,0.375,0.009510334,1.58354E+12
7-Mar,0,1,11,0,0,9.090909091,Oklahoma,04000US40,04000US40,Oklahoma,2018,2018,3943079,oklahoma,0.025360892,0,0.27896981,,,2.888888889,0.073264799,0,0,46.88888889,1.189144039,0,0,0.888888889,0.022543015,1.58363E+12
8-Mar,0,1,19,0,0,5.263157895,Oklahoma,04000US40,04000US40,Oklahoma,2018,2018,3943079,oklahoma,0.025360892,0,0.481856945,,,3.6,0.091299211,0,0,63.5,1.610416631,0,0,0.9,0.022824803,1.58371E+12
9-Mar,1,2,28,0,0,7.142857143,Oklahoma,04000US40,04000US40,Oklahoma,2018,2018,3943079,oklahoma,0.050721784,0,0.710104971,,0.025360892,4.818181818,0.122193388,0,0,89.18181818,2.261730444,0,0,1.454545455,0.03688857,1.5838E+12
10-Mar,0,2,28,0,0,7.142857143,Oklahoma,04000US40,04000US40,Oklahoma,2018,2018,3943079,oklahoma,0.050721784,0,0.710104971,,,6.833333333,0.173299428,0,0,124.8333333,3.165884664,0,0,2.333333333,0.059175414,1.58388E+12
11-Mar,1,3,43,0,0,6.976744186,Oklahoma,04000US40,04000US40,Oklahoma,2018,2018,3943079,oklahoma,0.076082675,0,1.090518349,,0.025360892,9.692307692,0.245805567,0.076923077,0.001950838,173.6923077,4.404991827,0,0,3.307692308,0.083886027,1.58397E+12
12-Mar,0,3,76,0,0,3.947368421,Oklahoma,04000US40,04000US40,Oklahoma,2018,2018,3943079,oklahoma,0.076082675,0,1.927427779,,,12.5,0.317011148,0.142857143,0.003622985,229.9285714,5.831193629,0,0,3.428571429,0.086951629,1.58406E+12
13-Mar,1,4,77,0,0,5.194805195,Oklahoma,04000US40,04000US40,Oklahoma,2018,2018,3943079,oklahoma,0.101443567,0,1.952788671,,0.025360892,15.2,0.385485556,0.2,0.005072178,278.6666667,7.06723519,0.666666667,0.016907261,3.466666667,0.087917758,1.58414E+12
14-Mar,5,9,139,0,0,6.474820144,Oklahoma,04000US40,04000US40,Oklahoma,2018,2018,3943079,oklahoma,0.228248026,0,3.525163965,,0.126804459,19.6,0.49707348,0.333333333,0.008453631,342.6666667,8.690332267,1.4,0.035505249,4.4,0.111587924,1.58423E+12
15-Mar,1,10,213,0,0,4.694835681,Oklahoma,04000US40,04000US40,Oklahoma,2018,2018,3943079,oklahoma,0.253608918,0,5.40186996,,0.025360892,24.93333333,0.63233157,0.466666667,0.011835083,406,10.29652208,2.4,0.06086614,5.333333333,0.13525809,1.58432E+12
16-Mar,7,17,346,0,0,4.913294798,Oklahoma,04000US40,04000US40,Oklahoma,2018,2018,3943079,oklahoma,0.431135161,0,8.774868574,,0.177526243,31.93333333,0.809857812,0.666666667,0.016907261,468.8,11.88918609,4.066666667,0.103134293,7,0.177526243,1.5844E+12
17-Mar,12,29,517,0,0,5.609284333,Oklahoma,04000US40,04000US40,Oklahoma,2018,2018,3943079,oklahoma,0.735465863,0,13.11158108,,0.304330702,42.73333333,1.083755444,1,0.025360892,531.5333333,13.48015937,8,0.202887135,10.8,0.273897632,1.58449E+12
18-Mar,15,44,760,0,1,5.789473684,Oklahoma,04000US40,04000US40,Oklahoma,2018,2018,3943079,oklahoma,1.115879241,0.025360892,19.27427779,,0.380413377,59.13333333,1.49967407,1.466666667,0.037195975,610.0666667,15.47183474,13.73333333,0.348289581,16.4,0.415918626,1.58458E+12
19-Mar,5,49,961,0,1,5.098855359,Oklahoma,04000US40,04000US40,Oklahoma,2018,2018,3943079,oklahoma,1.2426837,0.025360892,24.37181705,,0.126804459,80.4,2.039015703,2,0.050721784,700.9333333,17.77629445,20.73333333,0.525815824,21.26666667,0.539341633,1.58466E+12
20-Mar,4,53,961,10,1,5.51508845,Oklahoma,04000US40,04000US40,Oklahoma,2018,2018,3943079,oklahoma,1.344127267,0.025360892,24.37181705,0.253608918,0.101443567,105.3333333,2.671347273,3,0.076082675,799.6666667,20.28025983,29.13333333,0.738847315,24.93333333,0.63233157,1.58475E+12
21-Mar,14,67,961,11,2,6.971904266,Oklahoma,04000US40,04000US40,Oklahoma,2018,2018,3943079,oklahoma,1.699179753,0.050721784,24.37181705,0.27896981,0.355052486,133.6666667,3.389905875,4.066666667,0.103134293,903.4666667,22.91272041,38.46666667,0.975548972,28.33333333,0.718558602,1.58484E+12
22-Mar,14,81,961,15,2,8.428720083,Oklahoma,04000US40,04000US40,Oklahoma,2018,2018,3943079,oklahoma,2.054232238,0.050721784,24.37181705,0.380413377,0.355052486,165.1333333,4.187928604,5.2,0.131876638,1006.733333,25.53165517,48.66666667,1.234230069,31.46666667,0.79802273,1.58492E+12
23-Mar,25,106,961,25,3,11.0301769,Oklahoma,04000US40,04000US40,Oklahoma,2018,2018,3943079,oklahoma,2.688254534,0.076082675,24.37181705,0.634022296,0.634022296,202.1333333,5.126281602,6.733333333,0.170763338,1112.133333,28.20469317,60.46666667,1.533488593,37,0.938352998,1.58501E+12
24-Mar,58,164,969,59,5,16.9246646,Oklahoma,04000US40,04000US40,Oklahoma,2018,2018,3943079,oklahoma,4.15918626,0.126804459,24.57470418,1.496292618,1.470931726,248.9333333,6.31317134,8.733333333,0.221485122,1220.2,30.94536021,75.06666667,1.903757613,46.8,1.186889738,1.58509E+12
25-Mar,84,248,1206,86,7,20.56384743,Oklahoma,04000US40,04000US40,Oklahoma,2018,2018,3943079,oklahoma,6.289501174,0.177526243,30.58523555,2.181036697,2.130314914,305.6,7.750288544,11,0.27896981,1328.666667,33.69617161,92.2,2.338274227,56.66666667,1.437117204,1.58518E+12
26-Mar,74,322,1406,105,8,22.90184922,Oklahoma,04000US40,04000US40,Oklahoma,2018,2018,3943079,oklahoma,8.16620717,0.202887135,35.65741391,2.662893642,1.876705995,368.5333333,9.346334003,13.46666667,0.341526677,1431.533333,36.30496202,111.4666667,2.826894076,62.93333333,1.596045459,1.58527E+12
27-Mar,55,377,1557,126,15,24.21323057,Oklahoma,04000US40,04000US40,Oklahoma,2018,2018,3943079,oklahoma,9.56105622,0.380413377,39.48690858,3.195472371,1.394849051,442.5333333,11.22304,16.2,0.410846448,1535.533333,38.94249477,132.5333333,3.361163531,74,1.876705995,1.58535E+12
28-Mar,52,429,1634,140,16,26.25458996,Oklahoma,04000US40,04000US40,Oklahoma,2018,2018,3943079,oklahoma,10.8798226,0.405774269,41.43969725,3.550524856,1.318766375,522.4666667,13.25022062,19.2,0.486929123,1648.333333,41.80320337,153.8666667,3.90219589,79.93333333,2.02718062,1.58544E+12
29-Mar,52,481,1688,153,17,28.49526066,Oklahoma,04000US40,04000US40,Oklahoma,2018,2018,3943079,oklahoma,12.19858897,0.431135161,42.80918541,3.88021645,1.318766375,606.4666667,15.38053553,22.46666667,0.569774703,1767.533333,44.82622167,175.8,4.458444784,84,2.130314914,1.58553E+12
30-Mar,84,565,1794,177,23,31.49386845,Oklahoma,04000US40,04000US40,Oklahoma,2018,2018,3943079,oklahoma,14.32890388,0.583300512,45.49743994,4.488877854,2.130314914,699.2,17.73233557,26.8,0.679671901,2589.666667,65.67625621,199.8666667,5.068796914,92.73333333,2.351800036,1.58561E+12
31-Mar,154,719,1967,219,30,36.55312659,Oklahoma,04000US40,04000US40,Oklahoma,2018,2018,3943079,oklahoma,18.23448123,0.760826755,49.88487423,5.554035311,3.905577342,793.7333333,20.12978521,31.86666667,0.808167086,3415.266667,86.61420851,224.2,5.685911949,94.53333333,2.397449641,1.5857E+12
1-Apr,160,879,2144,257,34,40.99813433,Oklahoma,04000US40,04000US40,Oklahoma,2018,2018,3943079,oklahoma,22.29222392,0.862270322,54.37375209,6.517749201,4.057742693,895.0666667,22.69968891,36.86666667,0.934971546,4702.6,119.2621299,247.9333333,6.287810448,101.3333333,2.569903706,1.58579E+12
2-Apr,109,988,2303,289,38,42.90056448,Oklahoma,04000US40,04000US40,Oklahoma,2018,2018,3943079,oklahoma,25.05656113,0.96371389,58.40613389,7.329297739,2.76433721,998.1333333,25.3135515,42.26666667,1.071920361,6099.8,154.696368,270.7333333,6.866038782,103.0666667,2.613862585,1.58587E+12
3-Apr,171,1159,2521,316,42,45.97381991,Oklahoma,04000US40,04000US40,Oklahoma,2018,2018,3943079,oklahoma,29.39327363,1.065157457,63.93480831,8.014041819,4.336712503,1101.2,27.92741408,48,1.217322808,7516.6,190.6276795,293.4666667,7.442576389,103.0666667,2.613862585,1.58596E+12
4-Apr,93,1252,2653,330,46,47.19185827,Oklahoma,04000US40,04000US40,Oklahoma,2018,2018,3943079,oklahoma,31.75183657,1.166601024,67.28244603,8.369094304,2.35856294,1207.4,30.6207408,53.4,1.354271624,8930.133333,226.4761455,314.8,7.983608748,106.2,2.693326712,1.58604E+12
5-Apr,75,1327,2749,340,51,48.27209895,Oklahoma,04000US40,04000US40,Oklahoma,2018,2018,3943079,oklahoma,33.65390346,1.293405483,69.71709164,8.622703223,1.902066887,1316.733333,33.39353164,58.93333333,1.494601892,10345.13333,262.3618074,335.9333333,8.519568929,109.3333333,2.77279084,1.58613E+12
6-Apr,145,1472,13293,376,67,11.07349733,Oklahoma,04000US40,04000US40,Oklahoma,2018,2018,3943079,oklahoma,37.33123278,1.699179753,337.1223351,9.535695328,3.677329315,1430.266667,36.27283822,65,1.648457969,12117.2,307.3029985,358.2666667,9.08596218,113.5333333,2.879306586,1.58622E+12
7-Apr,52,1524,13345,390,79,11.42000749,Oklahoma,04000US40,04000US40,Oklahoma,2018,2018,3943079,oklahoma,38.64999915,2.003510455,338.4411015,9.890747814,1.318766375,1543.466667,39.14369118,71.66666667,1.817530581,13945.53333,353.6711624,380.4666667,9.648973979,113.2,2.870852955,1.5863E+12
8-Apr,160,1684,20279,415,80,8.30415701,Oklahoma,04000US40,04000US40,Oklahoma,2018,2018,3943079,oklahoma,42.70774184,2.028871346,514.2935254,10.52477011,4.057742693,1652.666667,41.91310057,78.4,1.98829392,15874.33333,402.5872506,401.0666667,10.17140835,109.2,2.769409388,1.58639E+12
9-Apr,110,1794,22164,428,88,8.094206822,Oklahoma,04000US40,04000US40,Oklahoma,2018,2018,3943079,oklahoma,45.49743994,2.231758481,562.0988065,10.8544617,2.789698101,1758.4,44.5945922,85.2,2.160747984,17972.73333,455.804546,419.1333333,10.62959513,105.7333333,2.68149163,1.58648E+12
10-Apr,74,1868,22658,446,94,8.244328714,Oklahoma,04000US40,04000US40,Oklahoma,2018,2018,3943079,oklahoma,47.37414594,2.383923832,574.6270871,11.31095776,1.876705995,1863.866667,47.26932092,91.93333333,2.331511322,20188.26667,511.9924472,435.9333333,11.05565811,105.4666667,2.674728725,1.58656E+12
11-Apr,102,1970,22760,446,96,8.655536028,Oklahoma,04000US40,04000US40,Oklahoma,2018,2018,3943079,oklahoma,49.96095691,2.434645616,577.2138981,11.31095776,2.586810967,1959.866667,49.70396654,98.46666667,2.497202482,22391.2,567.8608012,450.9333333,11.43607149,96,2.434645616,1.58665E+12
12-Apr,99,2069,22859,457,99,9.051139595,Oklahoma,04000US40,04000US40,Oklahoma,2018,2018,3943079,oklahoma,52.4716852,2.510728291,579.7246264,11.58992757,2.510728291,2055.066667,52.11832344,104.9333333,2.661202916,24590.73333,623.6429281,465,11.7928147,95.2,2.414356902,1.58674E+12
13-Apr,115,2184,28269,488,108,7.725777353,Oklahoma,04000US40,04000US40,Oklahoma,2018,2018,3943079,oklahoma,55.38818776,2.738976318,716.9270512,12.37611521,2.916502561,2153.733333,54.6205981,112.4666667,2.852254968,27363.73333,693.9686812,479.7333333,12.16646517,98.66666667,2.502274661,1.58682E+12
14-Apr,79,2263,29219,510,123,7.744960471,Oklahoma,04000US40,04000US40,Oklahoma,2018,2018,3943079,oklahoma,57.39169821,3.119389695,741.0198984,12.93405483,2.003510455,2248.533333,57.02481065,119.3333333,3.026399758,29538.4,749.1201673,493.8666667,12.52489911,94.8,2.404212546,1.58691E+12
15-Apr,94,2357,30899,528,131,7.628078579,Oklahoma,04000US40,04000US40,Oklahoma,2018,2018,3943079,oklahoma,59.77562205,3.32227683,783.6261967,13.39055089,2.383923832,2348.066667,59.54906475,126,3.195472371,31717.8,804.3916949,509.3333333,12.91714757,99.53333333,2.5242541,1.587E+12
16-Apr,108,2465,33620,528,136,7.331945271,Oklahoma,04000US40,04000US40,Oklahoma,2018,2018,3943079,oklahoma,62.51459836,3.449081289,852.6331834,13.39055089,2.738976318,2443.866667,61.97863818,133.2,3.378070792,33441.86667,848.1155632,524.1333333,13.29248877,95.8,2.429573437,1.58708E+12
17-Apr,105,2570,35536,541,139,7.232102656,Oklahoma,04000US40,04000US40,Oklahoma,2018,2018,3943079,oklahoma,65.17749201,3.525163965,901.2246521,13.72024248,2.662893642,2537.133333,64.34396403,140.2666667,3.557287761,35503.2,900.3928149,538.0666667,13.64585053,93.26666667,2.365325845,1.58717E+12
18-Apr,29,2599,35565,541,140,7.30774638,Oklahoma,04000US40,04000US40,Oklahoma,2018,2018,3943079,oklahoma,65.91295787,3.550524856,901.960118,13.72024248,0.735465863,2629.466667,66.68561971,147,3.728051099,37535.6,951.9362914,551.8666667,13.99583084,92.33333333,2.341655679,1.58725E+12
19-Apr,81,2680,35646,541,143,7.518375133,Oklahoma,04000US40,04000US40,Oklahoma,2018,2018,3943079,oklahoma,67.96719011,3.626607532,904.0143502,13.72024248,2.054232238,2716.8,68.90047093,153.7333333,3.898814437,39563,1003.352964,565.8666667,14.35088332,87.33333333,2.21485122,1.58734E+12
20-Apr,127,2807,44344,561,164,6.330055926,Oklahoma,04000US40,04000US40,Oklahoma,2018,2018,3943079,oklahoma,71.18802337,4.15918626,1124.603387,14.22746032,3.220833263,2806.2,71.16773466,160.9333333,4.081412859,42019,1065.639314,579.1333333,14.68733782,89.4,2.26726373,1.58743E+12
21-Apr,87,2894,45913,588,170,6.303225666,Oklahoma,04000US40,04000US40,Oklahoma,2018,2018,3943079,oklahoma,73.39442096,4.311351611,1164.394627,14.9122044,2.206397589,2892.133333,73.34708063,168,4.260629828,44218.86667,1121.429894,592.8,15.03393668,85.93333333,2.179345971,1.58751E+12
22-Apr,123,3017,46036,622,179,6.553566774,Oklahoma,04000US40,04000US40,Oklahoma,2018,2018,3943079,oklahoma,76.51381065,4.539599638,1167.514016,15.77447472,3.119389695,2982.466667,75.63801452,174.6,4.428011714,46499.06667,1179.2578,605.6666667,15.36024682,90.33333333,2.290933895,1.5876E+12
23-Apr,104,3121,46140,637,188,6.764195925,Oklahoma,04000US40,04000US40,Oklahoma,2018,2018,3943079,oklahoma,79.1513434,4.767847664,1170.151549,16.1548881,2.63753275,3075.2,77.98981456,181.2,4.5953936,48675.93333,1234.46508,618.1333333,15.6764126,92.73333333,2.351800036,1.58769E+12
24-Apr,72,3193,53084,637,194,6.014995102,Oklahoma,04000US40,04000US40,Oklahoma,2018,2018,3943079,oklahoma,80.97732762,4.920013015,1346.257582,16.1548881,1.825984212,3167.6,80.33316096,188,4.767847664,50678.26667,1285.246039,632.4666667,16.03991872,92.4,2.343346405,1.58777E+12
25-Apr,60,3253,53144,653,195,6.121104922,Oklahoma,04000US40,04000US40,Oklahoma,2018,2018,3943079,oklahoma,82.49898113,4.945373907,1347.779235,16.56066237,1.52165351,3261.066667,82.70355899,194.6,4.93522955,52560.93333,1332.992145,645.9333333,16.3814454,93.46666667,2.370398023,1.58786E+12
26-Apr,27,3280,53171,656,197,6.168776213,Oklahoma,04000US40,04000US40,Oklahoma,2018,2018,3943079,oklahoma,83.18372521,4.996095691,1348.46398,16.63674504,0.684744079,3357.4,85.14665823,201.1333333,5.10092071,54446.46667,1380.810952,660.0666667,16.73987933,96.33333333,2.443099246,1.58795E+12
27-Apr,130,3410,59699,656,207,5.711988476,Oklahoma,04000US40,04000US40,Oklahoma,2018,2018,3943079,oklahoma,86.48064114,5.249704609,1514.019881,16.63674504,3.296915938,3453.866667,87.59313893,208.0666667,5.276756227,57364.53333,1454.815725,675.5333333,17.13212779,96.46666667,2.446480699,1.58803E+12
28-Apr,63,3473,61267,693,214,5.668630747,Oklahoma,04000US40,04000US40,Oklahoma,2018,2018,3943079,oklahoma,88.07837733,5.427230852,1553.78576,17.57509804,1.597736185,3546.8,89.95001115,214,5.427230852,59934.26667,1519.986454,689.6666667,17.49056173,92.93333333,2.356872214,1.58812E+12
29-Apr,145,3618,63422,703,222,5.704645076,Oklahoma,04000US40,04000US40,Oklahoma,2018,2018,3943079,oklahoma,91.75570664,5.630117986,1608.438482,17.82870696,3.677329315,3642.533333,92.37789386,220,5.579396203,62665.86667,1589.262266,704.1333333,17.8574493,95.73333333,2.427882711,1.5882E+12
30-Apr,130,3748,63552,715,230,5.897532729,Oklahoma,04000US40,04000US40,Oklahoma,2018,2018,3943079,oklahoma,95.05262258,5.833005121,1611.735398,18.13303766,3.296915938,3736.333333,94.75674551,225.8,5.726489375,65587.26667,1663.351575,716.3333333,18.16685218,93.8,2.378851654,1.58829E+12
1-May,103,3851,63655,743,238,6.049799702,Oklahoma,04000US40,04000US40,Oklahoma,2018,2018,3943079,oklahoma,97.66479444,6.035892256,1614.34757,18.84314263,2.612171859,3827.6,97.07134957,231.2666667,5.865128917,68902.53333,1747.429695,728.6666667,18.47963651,91.26666667,2.314604061,1.58838E+12
2-May,121,3972,63776,743,238,6.228048169,Oklahoma,04000US40,04000US40,Oklahoma,2018,2018,3943079,oklahoma,100.7334624,6.035892256,1617.416237,18.84314263,3.068667912,3920.666667,99.43160324,236.4666667,5.997005555,71761.46667,1819.934794,741.2666667,18.79918375,93.06666667,2.360253666,1.58846E+12
